28-Aug,SB 422 still sitting at Bayshore. Possible trespasser hit in the tunnel. T08:55
25-Aug,NB 267 pulling into San Carlos 3 min late T17:31
25-Aug,NB 135 departed Santa Clara 6 min late T09:22
24-Aug,NB155 departed RWC 8 mins late. T14:58
24-Aug,SB228 dep San Carlos 8 mins late. T09:15
24-Aug,"Combined SB324/226 dep Hillsdale 15 or 21 mins late, depending on your train of choice T09:02"
24-Aug,SB 226 left SM 14 mins late T08:57
24-Aug,"SB324 out of service at MB, passengers moved to SB226, which has dep MB 10min late T08:50"
23-Aug,Trains are protecting (15mph) Castro St crossing in MV due to malfunction T18:22
23-Aug,NB 379 is nearly full in the southernmost car T18:09
23-Aug,373 2nd bike car has no AC - brutal T17:43
23-Aug,"NB261 no AC in parts of 2nd and 3rd cars, rest of cars are almost full T16:22"
23-Aug,"according to announcement, NB263 skipping Santa Clara and Palo Alto, NB365 to stop there instead T16:14"
23-Aug,Sb218 left sc 11 min late 8:18. Southernmost 2 cars are blocked T08:22
19-Aug,Sb386 left SF about 10 minutes late T18:43
19-Aug,Sb386 unruly passenger threatening conductor(s) T18:40
19-Aug,Wallet found on NB287(6:15pm) contact @smosowsk if yours T18:40
19-Aug,Sb386 requesting police presence at SF 4th & King. Holding nb275 from proceeding into depot. T18:37
19-Aug,Caltrain recommends new operator: http://www.rtands.com/newsflash/caltrain-recommends-new-operator-to-run-train-system-4411.html T16:42
19-Aug,Sb226 left sc 7 min late 8:57 T08:57
18-Aug,NB 135 departed Santa Clara 5 min late T09:21
18-Aug,Sb226 left Burlingame 18 minutes late T08:54
18-Aug,San Jose control performed magic at Milbrae. Sb324 before sb226 now. T08:44
18-Aug,Sb226 stopped at Milbrae on NB track. Will let sb324 pass. T08:40
18-Aug,Sb226 making extra stop at Milbrae siding. Gonna give opportunity of catching sb324 T08:34
18-Aug,Sb226 left before sb324. Probably will move to siding soon. T08:26
18-Aug,SB 324 left SF 10 mins late T08:25
18-Aug,Radio says sb226 might leave before sb324 T08:15
18-Aug,Sb324 hasn't left yet as the late NB trains are just arriving T08:15
18-Aug,That was 313 that bypassed SV; it's running regular stops but 20 min late. T07:37
18-Aug,Did NB319 just bypass Sunnyvale? T07:20
18-Aug,"NB, 217, 319 delayed 20-30 min at SJC (via intercom) T07:18"
18-Aug,"NB 319 underway, down 11 T07:15"
18-Aug,"NB 319 still at SJD down 5 already, no announcements as per usual. T07:08"
17-Aug,Trains are protecting Mary Ave in Sunnyvale. T18:43
16-Aug,San Bruno Ave crossing restriction lifted. T19:05
16-Aug,Nb383 and 386 granted permission to proceed. Crisis averted. T19:01
16-Aug,NB 383 left RWC 6 minutes late T19:00
16-Aug,SBx86 making extra stop at Hillsdale due to drunk tresspasser T19:00
16-Aug,Drunk tresspasser is at San Carlos. T18:58
16-Aug,NB383 5 min late overshot RWC. Has drunk passenger on tracks ahead. Holding. T18:56
16-Aug,NB 383 will hold at RWC due to possible trespasser spotted ahead T18:56
16-Aug,Nb383 overshot RWC needs to back up 20 ft. T18:56
16-Aug,NB 383 overshot RWC a bit. T18:56
16-Aug,Nb285 left Lawrence 4 minutes late T18:44
16-Aug,Trains are protecting Rengstorff Ave in MV and San Bruno Ave for malfunctions T18:44
16-Aug,Sb274 24 minutes late per announcement T18:36
16-Aug,SB226 on the move. Left Palo Alto at 9:12. T09:13
16-Aug,NB233 moving again. Held due to police activity in PA T09:13
16-Aug,Train 226 moving again T09:12
16-Aug,NB233 holding at San Antonio--no reason given. T09:10
16-Aug,SB226 Holding in Palo Alto. Reason unknown. T09:08
16-Aug,Train 226 holding @ PA cause unknown T09:08
16-Aug,SB322 left millbrae 3 mins late T08:21
16-Aug,SB 314 protected San Bruno Ave; departing Millbrae 2 min late T07:34
16-Aug,Trains will protect Scott St near South SF due to broken crossing T07:33
16-Aug,Sb216 on the move. Just a brief stop for protection. T07:32
16-Aug,Sb216 stopped at South SF T07:31
15-Aug,"NB195 left Lawrence at 9:52, 12 mins late. T21:53"
15-Aug,"Vta lightrail broken @evelyn, busbridge mtv caltrain to whisman T08:49"
12-Aug,NB147 left PA 7 minutes late T12:48
11-Aug,NB 271 stopped at Millbrae aux platform. Passengers encouraged to catch bullet at main platform. T18:08
11-Aug,"Whoops - NB267 overshot San Carlos, now 10 min late T17:38"
11-Aug,NB267 7 min late at San Carlos T17:34
11-Aug,SB142 leaving PA 7 mins late. T12:10
11-Aug,"Sb206 has to make an extra stop at Santa Clara, due to door malfunction at Lawrence. T07:22"
10-Aug,"Conductor on NB287: we're making scheduled stops, estimated 10min down for rest of run. T19:35"
10-Aug,"Choice dispatch quote: ""It's all your fault Robert"". Train drivers as bummed as us commuters. T19:29"
10-Aug,Listen to Caltrain dispatcher (works on iPhone): www.railroadradio.net/content/view/24/143/ T19:26
10-Aug,SB train just pulled into PA T19:25
10-Aug,SB--- (unknown) just left RWC. T19:25
10-Aug,SB386 just departed Menlo (~15min down) T19:24
10-Aug,Any info on SB trains? T19:21
10-Aug,Announcement: NB281 annulled at PA; NB285 becoming local at PA. NB287 to follow NB285 T19:16
10-Aug,"NB287 just arrived on the SB tracks at cal ave, only 7 min down for now. T19:14"
10-Aug,Pretty sure it's nb281 that broke down at PA. T19:12
10-Aug,NB285 (or a train so marked) just barreled thru cal ave 15min late. Maybe other messagers are confused? T19:10
10-Aug,That makes 5 or 6 break downs in the past 2 weeks. This has to get better. T19:04
10-Aug,NB 285 broke down at PA. Single tracking. WAY TO GO CALTRAIN MAINTANENCE! T19:03
10-Aug,Sb280 will be held up so 383 can pass. T18:40
10-Aug,Nb281 is apparently stopped in PA for mechanical. NB383 will go around. T18:39
10-Aug,NB277 dep menlo 5 min late (new equipment) T18:25
10-Aug,SB260 10 min late @RWC T16:25
10-Aug,NB train left San Bruno ar 11:50 T11:52
10-Aug,SB train arrived at San Mateo at 11:31 T11:32
10-Aug,NB train left San Mateo at 11:31 T11:32
10-Aug,Incident btwn Millbrae and Burlingame; one of the tracks is now open at slow speed T10:49
10-Aug,Nb329/225 SRO T08:29
10-Aug,Nb329 will rescue nb225 passengers and make both train's stops - ouch T08:10
10-Aug,Correction: nb225 will stop at Sunnyvale to let passengers off then will express to SF. T08:07
10-Aug,Nb225 will stop at Sunnyvale and will express to SF T08:06
10-Aug,Nb227 being held at Lawrence due to nb225 mechanical T08:00
10-Aug,Nb225 will now stop at Lawrence so trains can run around (if needed) T07:59
10-Aug,"Nb225 lost engine pressure, will attempt to male it to Sunnyvale to check things out. T07:58"
10-Aug,Sb216 left Sc 4 min late 7:54 T07:56
10-Aug,Sb216 stopped briefly at 22nd. Doors didn't open. T07:25
9-Aug,SB 288 left SF ~15 min late T19:14
9-Aug,4th Ave signal in San Mateo back in service. T18:54
9-Aug,NB277 dp MP 11min late T18:31
9-Aug,NB275 SRO. Use NB281 for a less sardine-esque experience. T18:29
9-Aug,NB275 departing PA twenty mn late. T18:12
9-Aug,NB373 just zoomed through PA at the regular NB379 time T18:06
9-Aug,"Crossing gate issue at 4th Ave in San Mateo, possibly broken (closed on truck), trains will protect T17:52"
9-Aug,"373 now moving, behind 275. 277 now pulling into Santa Clara late. T17:46"
9-Aug,NB 373 still stuck @ Santa Clara. 275 on NB tracks to pass. T17:42
9-Aug,"per radio, nb373's engine died at Santa Clara T17:39"
9-Aug,"sb368 stopped briefly for mechanical near Trousdale Ave in Burlingame, held up some trains (sb266), moving again... T17:02"
9-Aug,NB 261 left PA 7 mins late T16:24
9-Aug,SB 220 down about 10 mons after wheelchair lift got stuck at California Avenue. Now moving. T08:43
9-Aug,SB226 4 mins late @Burlingame T08:42
9-Aug,Sb216 left San Bruno 4 minutes late T07:38
9-Aug,Sb216 off to slow start. Going slow thru 1st tunnel. Problem with sb314? T07:24
8-Aug,SB 288 problem appears to be fixed. On the move again. T19:48
8-Aug,SB 288 stopped in Menlo Park with unknown mechanical problem. No ETA on fix. T19:45
8-Aug,SB266 left MP 3 min late T17:32
8-Aug,"NB 329 just passed NB 227 @ Lawrence, down ~6 min T08:18"
8-Aug,SB 314 arrived Palo Alto 4 minutes late on NB track T07:55
8-Aug,"SB210 20 min late @Millbrae, passed by 312 @Bayshore, 314 @RWC T07:24"
5-Aug,Announcement @ Cal Ave says SB 270 is 22 min late T17:53
5-Aug,Nb373 mostly full after MV. More or less SRO. T17:39
4-Aug,SB266 left MP 10 min late T17:38
4-Aug,Announcement that SB266 is 23 min late T17:34
4-Aug,Announcement that several SB trains 15-30 min late T17:34
4-Aug,SB264 departs San Bruno 20 minutes late T16:55
4-Aug,SB264 dead at San Bruno: 15 minutes down so far T16:48
3-Aug,NB159 delayed 13 mins according to signs. T15:40
3-Aug,NB233 picking up refugees at Milbrae T09:58
3-Aug,NB 231 running 35 minutes behind schedule. Just arriving at Hillsdale T09:32
3-Aug,"NB 227 now going straight to SF, no stops after holding at Cal Ave. Another NB train to pick up stranded NB 225/227 passengers T08:59"
3-Aug,Nb25/27 broke down at Cal Ave debarked on south side for yet another train T08:58
3-Aug,"NB 225 cancelled, NB 227 making 225's stops. So far NB 227 is 10 min late to RWC T08:54"
3-Aug,Unknown NB train just blew past Mountain View w/o stopping. T08:53
3-Aug,NBx27/29 Engineer checking generator. Holding CalAve. T08:44
3-Aug,Lights out on NBx17/19. Delaying again at CalAve. T08:39
3-Aug,NB 231 departed Santa Clara 6 min late T08:34
3-Aug,Meant NB329 T08:22
3-Aug,Nb227 just arrived at Lawrence. You sure that train # at Sunnyvale is correct? T08:20
3-Aug,NB229 just left Sunnyvale packed like sardines T08:18
3-Aug,"Nb225 canceled, nb227 will make it's stops T08:03"
2-Aug,Nb285 left Lawrence 4 minutes late T18:44
2-Aug,Sb382 is ahead of sb280 per announcement T18:42
2-Aug,NB 261 left PA 9 mins late due. Signal problems further south caused only some of the delay. T16:27
2-Aug,Sb134 10 min late @ SM T09:48
2-Aug,"Sb228 running normal again, dep Millbrae T09:22"
2-Aug,SB230 12 mins late @sanmateo T09:19
2-Aug,SB324 now 20min down at Milbrae. Supposedly past signal trouble and back to regular speed. T08:53
2-Aug,sb324 now twenty no late @millbrae T08:52
2-Aug,SB 324 now 15 mins late: moving v.slowly past SSF T08:34
2-Aug,NB324 now leaving 22nd almost ten mn late due to faulty signal and subsequent single tracking. T08:29
2-Aug,"Pro-tip: when posting to @caltrain, please read previous tweets to avoid duplication. T08:17"
2-Aug,"SB322 - Slowing around bayshore due to a ""power outage"" (not on the train). T08:16"
2-Aug,SB220 leaving MB 13 min late T08:15
2-Aug,SB322 slow btwn 22nd & Bayshore T08:12
2-Aug,SB 218 leaving Millbrae 18 minutes late. T08:07
2-Aug,Confirming SB 312 is now ahead of SB 210. 210 just left MV T08:02
2-Aug,SB 312 used NB track to pass somebody (SB 210?) before San Antonio T08:00
2-Aug,Can anyone update either 218 or 220? Crowd growing at Millbrae. T07:58
2-Aug,SB218 - repair crew on scene - north of Bayshore Station - T07:52
2-Aug,Sb216 left San Bruno 18 minutes late T07:51
2-Aug,SB 314 leaving Millbrae 15 mins late T07:48
2-Aug,SB218 - signal problems - holding before Bayshore Station - T07:44
2-Aug,SB 312 departed RWC 11 minutes late T07:41
2-Aug,SB 314 slow and go thru Bayshore at 7:36 T07:37
2-Aug,"The track switch at milepost 3.0 is out, person on-site. Each train (NB & SB) has to explicitly seek permission to proceed. T07:34"
2-Aug,SB218 - signal problems - holding between 4th & 22nd Station T07:30
2-Aug,SB310 down 10 min @ MB. T07:29
2-Aug,SB 312 is 9 minutes late at Millbrae T07:26
2-Aug,Sb216 stopped just south of 4th & King due to earlier mentioned signal/track issues T07:24
2-Aug,Signal problems near Bayshore express tracks causing delays to all trains T07:17
2-Aug,Equipment for SB 314 has not arrived in SF yet. T06:59
1-Aug,NB285 6 min down at PA T18:59
1-Aug,Nb285 left Lawrence 7 minutes late T18:46
1-Aug,SB274 leaving Cal Ave 9 min late T18:15
1-Aug,SB274 leaving Hillsdale 10 min late T17:59
1-Aug,SB 274 arrived Burlingame 10 minutes late T17:50
1-Aug,NB267 5m late dep Millbrae (likely just 'usual' Giants lag so far) T17:48
1-Aug,"SB 368 just passed San Carlos, we're running about 40 min late at RWC. SB 370 (behind us) is at least 20 late at RWC. T17:38"
1-Aug,Anyone know current location of SB368? T17:35
1-Aug,"SB 266 fail, SB 368 picking up 266 pax at 22nd Street, running on combined schedule hereafter. T16:45"
1-Aug,NB319 departed PA 8 mins late T07:32
1-Aug,NB 313 moving; down 10 T06:59
1-Aug,NB 313 stopped just north of sjd; engine failure T06:56
29-Jul,NB379 stuck before 22nd. Now single tracking to avoid 380. Delayed 15mn T18:51
29-Jul,SB382 making all of SB280's stops T18:32
29-Jul,SB 382 picking up refugees at 22nd St. T18:28
29-Jul,"SB 382 finally moving. heard both ""all local"" and ""local after redwood city"" so we'll see what happens. T18:27"
29-Jul,SB 382 stopped just as it left SF. It's now local train after RWC. T18:19
29-Jul,SB 280 broke down at 22nd St T18:18
29-Jul,Signs @ MV say SB 280 cancelled and SB 284 is now a local T18:17
29-Jul,NB231 moving again slowly as 3 SB trains go by. Need to let train in front get some distance. T09:02
29-Jul,NB 227 leaving RWC 16 min late. T09:01
29-Jul,"NB231 stopped again shy of RWC. ""All red signals"" T08:55"
29-Jul,"SB324 dep RWC, picked up SB322 passangers, stopping at MP then PA T08:55"
29-Jul,"NB231 moving again, but slowly. T08:53"
29-Jul,Train disabled on SB platform in RWC. SB 324 arrived on NB platform to take passengers T08:50
29-Jul,NB231 stopped somewhere near Menlo Park. No explanation yet. T08:50
29-Jul,"SB324 stopped on northbound RWC platform, apparently picking up passengers from another SB train at RWC T08:49"
29-Jul,"NB 227 stopped to wait for a signal, SB train holding it up T08:48"
28-Jul,NB 135 departed SV 5 min late T09:30
27-Jul,Nb287 requesting authorization from MW-200 (shared track) T20:17
27-Jul,NB287 just stopped north of Millbrea. No reason given yet. T20:15
27-Jul,Combined 383/285 arriving SF 40 min late (383 sched) or 26 min late (285 sched) T20:05
27-Jul,SB 288 holding at Cal Ave for NB 189 to single track T19:48
27-Jul,Any word on NB287?? T19:22
27-Jul,NB285 left PA 22 mins late. Bumped 15+ bikes. T19:20
27-Jul,Combined 383/285 nb train left mtn view 19 min late (285 sched) T19:06
27-Jul,Mtn view station signs have no announcements yet T18:54
27-Jul,"SB 280 arriving mtn view on time, NB 285 delayed T18:52"
27-Jul,Single tracking in mtn view on SB track for a while. NB 383 has no power to the loco. T18:50
27-Jul,Sb382 told to hold at Palo Alto until further notice T18:48
27-Jul,NB 285 to arrive mtn view on SB track and make all 383 and 285 stops. Locomotive is dead. T18:47
27-Jul,"Nb285 will make both 383 and 285 stops, not quite local. T18:46"
27-Jul,"Nb285 will rescue 383 passengers on SB track, SB382 delayed. T18:44"
27-Jul,NB 383 seems to have died at mtn view. Waiting further word T18:41
27-Jul,NB233 picking up NB231's passengers at RWC and becomes a local T09:16
27-Jul,NB233 left PA 4 min late T09:16
27-Jul,SB 314 3 minutes late out of palo alto T07:55
26-Jul,SB260 left Millbrae 9 mins late T16:04
26-Jul,"SB 322 13 mins late leaving Menlo Park, behind 220 which is 18 down per sign T08:52"
26-Jul,"322 crawling btwn Sn Crls & RWC, having caught up to late 220 ahead. About 9 mins down. T08:36"
26-Jul,"SB322 6m late pulling into RWC, caught up to train in front T08:36"
26-Jul,SB218 - Departing 12 minutes late - 4th Street Station - T07:37
25-Jul,"SB 220 down 5 mins at San Carlos, thanks mainly to broken gate in Burlingame T08:19"
25-Jul,SB218 - Crossing gate damaged at Oak Grove St near Burlingame station - two minute delay T08:00
23-Jul,NB433 13 min down leaving San Mateo. Standing room only. T14:10
22-Jul,Nb287 moved to siding do trains could pass and no single tracking! Woo hoo! T19:48
22-Jul,Appears that nb287 is attempting to move into siding at RWC... Slowly T19:46
22-Jul,Trains are single tracking at RWC due to broken down nb287. T19:44
22-Jul,Nb287 cancelled; 189 21 minutes late per signs T19:40
22-Jul,NB 365 old equipment today T16:39
22-Jul,Southbound 264 running 4 mins late T16:22
22-Jul,SB146 leaving Menlo 7 mins late. T13:07
22-Jul,Sb134 still on NB side @ hillsdale T09:55
22-Jul,"SB134 switched tracks S of SM, loading passengers on NB side of HP due to stopped SB train T09:51"
22-Jul,SB134 holding @ SM for NB to pass so it can switch over to pass dead train in HP T09:44
22-Jul,"SB332 switched tracks S of SanMat, passed stopped SB train @ HaywPk T09:25"
22-Jul,SB 332 passed SB 230 on NB track in Hayward Park T09:24
22-Jul,SB 314 old equip today T07:15
21-Jul,Per sign: SB280 11min late T18:21
21-Jul,SB 332 departed sf 3 mins late T09:02
20-Jul,NB 197 departed Millbrea 27mins late. No reason given for delay. T23:51
20-Jul,NB 197 sitting in Millbrae. 14mins down. No explanation given. No eta for departure. T23:46
20-Jul,"all NB slo thru cal ave, all trains SB side, police and construction? what up? T22:08"
20-Jul,NB 159 departed Hillsdale 15 minutes late T16:29
20-Jul,"NB 155 being terminated at Menlo Park, per station announcement T15:06"
20-Jul,NB 233 left burlingame 9 min late. Almost completely full. T09:47
29-Jul,"NB383 at belmont now, will EXPRESS DIRECT TO SF 4th/King FROM HERE!!!!! T20:19"
19-Jul,Nb383 expressing to sf. Detraining passengers at Belmont T20:18
19-Jul,Nb383 on the move again T20:11
19-Jul,Nb383 taking it's sweet time leaving RWC. T20:08
19-Jul,Nb383 standing room only @ RWC T20:05
19-Jul,Nb383 getting pretty full at Menlo. Only a few scattered seats left. T20:00
19-Jul,first NB train (383 local) arriving Palo Alto now T19:53
19-Jul,Sb276 going to rescue sb274 passengers T19:53
19-Jul,Next NB train just left San Antonio T19:48
19-Jul,SB train departing PA now; no NB trains arrived PA yet T19:46
19-Jul,NB and SB trains local for the rest of the night T19:45
19-Jul,Nb287 will be a local as well T19:35
19-Jul,Train 383 just departed Lawrence as a local T19:34
19-Jul,Single tracking at Lawrence. 50mph speed restriction in effect T19:34
19-Jul,Nb383 at Lawrence making all stops T19:32
19-Jul,Nb383 and nb285 given the go ahead. T19:31
19-Jul,Nb285 will also make all local stops T19:27
19-Jul,VTA Is honoring @caltrain tickets per announcement T19:25
19-Jul,Emergency workers crawling all over NB&SB tracks @ Lawrence. Will post when they clear at least 1 set of tracks T19:14
19-Jul,Nb383 will be local T19:12
19-Jul,signage at Palo Alto says all NB and SB trains stopped. SB train stopped here T18:50
19-Jul,SB 276 holding indefinitely at Mtn View. Reports of fatality at Lawrence T18:40
19-Jul,Fatality @ Lawrence T18:40
19-Jul,Caltrain vs ped at Lawrence SB about 15 min ago. Expect delays. T18:39
19-Jul,Cops and fire dept at Lawrence. No idea what's going on. Will advise as soon as nb285 leaves T18:37
18-Jul,NB225 7min late @ San Mateo T08:39
18-Jul,SB 210 is 8 mins late at Millbrae. I'd expect delays in following 312 as well. T07:08
15-Jul,Nb 285 left mv early T18:47
15-Jul,NB 227 left university 10 min late T08:47
15-Jul,Correction: nb227 left Lawrence 10 minutes late T08:25
15-Jul,Nb277 left Lawrence 10 minutes late T08:23
14-Jul,"Trains are protecting Watkins Ave, south of Atherton due to broken crossing. Sheriff on-site directing traffic. T19:03"
13-Jul,Sidewalk construction at SF 4th & King. Many entrances/exits closed/blocked. Plan accordingly. T19:45
13-Jul,Sb276 and 280 were given the official watch-out notice. Authorities were already on-site when informed T18:34
13-Jul,"Just did RWC-SNC stretch on NB 277. No BBQs, cops or delays seen. T18:31"
13-Jul,Transit police and fire department responding to a report of someone BBQing near tracks btw RWC and San Carlos T18:16
13-Jul,SB230 6 min late at redwood city T09:26
13-Jul,SB322 10 min late @mtnview T08:54
13-Jul,"SB220 crawling into Menlo Park, about 8 min late and getting worse T08:32"
13-Jul,Sb216 left San Carlos 7 minutes late T07:58
13-Jul,NB 217 5 minutes late at PA. Again. T07:44
12-Jul,NB277 7mim late dp SCar T18:37
12-Jul,NB 267 is 8 min late in San Carlos T17:38
12-Jul,SB baby 312 late T07:19
11-Jul,For those considering transferring to BART - maybe not a good idea. #crazyprotestors T18:13
11-Jul,Loose your wallet @ Santa Clara caltrain? It's at SCPD T08:47
8-Jul,SB290 dep CalAve 30 mins late. T21:01
8-Jul,Announcement: SB190 appx 30 mins late. Still at Brlngame T20:32
8-Jul,SB 332 arriving at 22nd street on NB track T09:05
7-Jul,Single tracking @ restricted speed (10mph) around incident site T21:48
7-Jul,"To add to the confusion, the train at MP will continue south; those waiting for the bus need not wait T21:47"
7-Jul,"The extra train that broke down is heading back to CEMOF (maintenance yard, for those not in-the-know) T21:45"
7-Jul,"Extra/rescue train 910 has broken down; ""dead in the water"" since mechanical is on that train; they're already working on it T21:38"
7-Jul,Bus Bridge between Cal Ave and Menlo Park; nb193 heading to Cal Ave and will turn around T21:04
7-Jul,bus bridge will be established between cal ave and menlo T21:04
7-Jul,"Fatality north of mt view, all trains halted T20:55"
7-Jul,"Radio feed unusually quiet for a typical ""incident"" will keep monitoring and will post updates as I hear them T20:53"
7-Jul,"supposed accident near mt view, no details on delays yet, beware T20:47"
7-Jul,NB267 is 4 min late at San Carlos T17:34
7-Jul,NB233 9 min late at San Mateo T09:42
7-Jul,NB 135 departed MV 5 min late T09:35
6-Jul,NB 383 departed Mtn View 5 min late due to crowds T18:48
5-Jul,Conductor fixed AC/lights on 277 while stopped at Lawrence for bullet to pass T17:55
5-Jul,"NB 277: fourth car from front, no AC or lights. T17:47"
1-Jul,SB 280 departed SF 21 min late due to mechanical probs. T18:17
1-Jul,Sb216 on the move again. T08:24
1-Jul,Sb216 stopped just north of Lawrence for signal probs T08:18
30-Jun,NB 233 was 35 min late out if redwood city; reason unknown but was police activity T09:56
30-Jun,"Nb233 stopped at RWC w no adequate expl except 'door probs'. 34 Min late, & counting T09:54"
30-Jun,Two police officers ran to the front of NB233 in Redwood City at 9:45 T09:45
30-Jun,NB 233 was 24 min late out if menlo because of faulty door T09:43
30-Jun,Nb233 still stopped at MenloPk. 23 min late & counting T09:37
30-Jun,"Nb233 stopped at Menlo Pk, 15 min late & counting. Door problems T09:31"
30-Jun,NB 329 left RWC 3 min late T08:34
29-Jun,Nb285 left Lawrence 5 minute late. T18:45
29-Jun,"Trains are protecting Linden Ave, near SSF @ 15 mph T18:13"
28-Jun,That's SB386. Sorry. T18:44
28-Jun,SB364 making 2nd attempt at departing SF. 8min late. T18:42
28-Jun,SB368 2 min late departing 4th and King. Crawling out. Now stopped still at platform. T18:37
27-Jun,NB267 is 3 min late at San Carlos T17:32
27-Jun,Boards say NB233 is now 16 min late. T09:05
27-Jun,NB 233 10+ minutes late @ Santa Clara and no sign of train T08:55
27-Jun,NB 329 left RWC 7 min late T08:38
27-Jun,Trains are protecting Angus Ave in San Bruno due to malfunction. T08:24
27-Jun,Sb216 left San Carlos 6 minutes late T07:57
27-Jun,SB312 leaving RWC 11min late. Will pass SB210 between RWC and MP. T07:43
27-Jun,"SB312 stuck behind SB210, arriving RWC 7+min late. T07:36"
27-Jun,Some minor SB congestion due to earlier sb206 fail. Sb208 made all stops but it's almost at San Jose. T07:33
27-Jun,SB 314 went through Bayshore on the local track and then passed a stopped train which was on the SB express track T07:31
26-Jun,SB 802 left Palo Alto 7 mn late. T17:08
26-Jun,SB 802 left Palo Alto 7 mn late. T12:48
26-Jun,SB 802 using NB track at Palo Alto T12:43
26-Jun,SB 802 made an unscheduled stop at Menlo due to red signals ahead. T12:41
26-Jun,Southernmost car of SB 802 weekend bullet has no AC T12:17
24-Jun,"NB379 leaving millbrae 18mn late, and no ac. T18:51"
24-Jun,NB275 now 23 minutes late at San Bruno T18:50
24-Jun,Sign says NB 271 is 36 min late. NB 275 departed San Mateo 18 min late. T18:31
24-Jun,NB 275 left Hillsdale 15 minutes late T18:25
24-Jun,NB 275 is 9 min late at San Carlos (will get worse) NB 271 was at least 30 min late out of San Carlos T18:24
24-Jun,"NB271 departed SC just now, aprox 35 min late. T18:10"
24-Jun,Palo Alto riders watch train numbers if you don't want 271 which becomes a local. 275 slowing due to 271 off sched T17:58
24-Jun,NB 275 departed MV 7 min late. NB 271 was between 373 and 275. T17:56
24-Jun,NB 373 departed MV 8 min late. Crush loaded. T17:47
24-Jun,Announce 271 is 24 minutes late. 373 leapfrogged ahead T17:47
24-Jun,SB226 5 mins late out of PA T09:07
24-Jun,NB 231 20 mph due to signal problem approaching Palo Alto T08:50
23-Jun,NB227 leaving RWC 6 minutes late. T08:52
22-Jun,SB230 crawled thru Belmont. 3 mins late out of San Carlos T09:17
21-Jun,"Nb285 left Lawrence 4 minutes, 37 seconds late T18:44"
21-Jun,SB266 at Santa Clara 25 min late T18:12
21-Jun,"SB270 running about 14 mins late, now leaving Mtn View. T18:04"
21-Jun,SB266 (now local) left MP 15 min late T17:43
21-Jun,NB267 is 4 down at San Carlos T17:33
21-Jun,Signs indicate SB266 is 10 min late T17:29
21-Jun,Signs indicate SB264 canceled T17:29
21-Jun,NB 261 stopped at MB waiting to single track around another train that died T16:51
21-Jun,NB 261 left PA 5 mins late. T16:21
21-Jun,NB 329 10 down at SV. T13:02
20-Jun,NB275 departing 24mn late from MP T18:24
20-Jun,NB275 (not 175) now 14 mins late and making additional stops to cover for earlier cancelled train T17:55
20-Jun,NB175 14 mins late & making extra stops @ Sc belmont ssf bayshore T17:52
20-Jun,NB175 running 11 minutes late. T17:48
20-Jun,NB171 has been canceled according to platform PA T17:28
20-Jun,"SB134 showed @ Mil early, closed it's doors early, sat for a min, & left still early. Anyone get left behind? T09:44"
20-Jun,NB 227 was 14min late leaving Hillsdale. NB 231 is behind us. T09:08
20-Jun,NB227 running about 12 minutes late. Leaving Redwood City. T08:58
20-Jun,NB329 passes MTV about 8 min late. NB227 no where to be seen. T08:29
17-Jun,"NB379 dep PA 8 minutes late, no explaination T18:15"
17-Jun,NB 369 stopped north of Hillsdale. Moving again. 7mins late. T17:23
17-Jun,NB 369 departed MV 4mins late due to disabled passenger T17:02
17-Jun,Trains are protecting Alma crossing near PA due to malfunction T07:47
16-Jun,NB 285 dep Law on time. South car is a sauna. T18:46
16-Jun,SB274 going to stop at San Antonio. Leaving Cal Ave 23 min late T18:30
16-Jun,SB274 leaving PA 22 minutes late. Cal Ave next stop T18:24
16-Jun,SB274 making all stops (sigh) T18:14
16-Jun,2 SB TRAINS WHIZZED PAST MENLO T18:12
16-Jun,Sb274 arriving SC 15 min late. Said RC next?? Hope not T18:10
16-Jun,Sounds like SB274 making same stops and not ALL stops T18:05
16-Jun,SB274 picking up a load of people at Hillsdale T18:03
16-Jun,"Couple crossings w/speed restrictions, Lyndon Ave, milepost 10.3 and Scott 10.8, or there about @ 15mph T18:02"
16-Jun,"sb270 unloading passengers, heading to siding so others can pass. T17:54"
16-Jun,SB274 making all stops and we are going to pick up passengers from broke down train T17:54
16-Jun,SB 270 broke down Hillsdale T17:51
16-Jun,SB 378 single tracking past a busted ass train at hillsdale T17:51
16-Jun,NB267 dep San Mateo 11m late T17:47
16-Jun,"SB274 ""inching"" up to SM where broken down train is T17:45"
16-Jun,Guess what...train trouble South Bound 372 stopped at San Mateo with red signals ahead T17:42
16-Jun,SB 266 ten minutes late out of Menlo. Local directly behind. T17:40
16-Jun,NB369 going slow near SSF -- should be at 22st by now T17:37
16-Jun,NB267 dep MP 9m late; AC issues on 2nd car from front FYI T17:29
15-Jun,Trains are slow thru Sunnyvale due to an allegedly broken crossing. T18:47
15-Jun,Nb285 slow passing thru Sunnyvale. T18:45
15-Jun,Get your sauna on in SB378's southernmost car. A/C is broken. T18:19
15-Jun,Sb134 left sc 15 min late 10:05 T10:07
15-Jun,SB332 passed SB134 S of Bayshore; 134 still waiting for green T09:25
15-Jun,SB 332 passing SB 134 at Bayshore. SB 332 running about 15mins late. T09:25
15-Jun,SB 332 departed 22nd Street 15mins late. Hopefully will pass SB 134 at Bayshore. T09:20
